Java HotSpot(TM) 64-Bit Server VM (25.211-b12) for windows-amd64 JRE (1.8.0_211-b12), built on Apr  1 2019 20:53:26 by "java_re" with MS VC++ 10.0 (VS2010)
2020-10-27T20:54:23.862+0800: 7.681: [Full GC (Ergonomics) [PSYoungGen: 61754K->0K(279040K)] [ParOldGen: 677552K->185556K(699392K)] 739307K->185556K(978432K), [Metaspace: 2707K->2707K(1056768K)], 0.0221295 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2020-10-27T20:54:23.940+0800: 7.759: [GC (Allocation Failure) [PSYoungGen: 207872K->62454K(278016K)] 393428K->248010K(977408K), 0.0062965 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:23.998+0800: 7.817: [GC (Allocation Failure) [PSYoungGen: 270326K->60320K(280064K)] 455882K->285433K(979456K), 0.0102610 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.054+0800: 7.873: [GC (Allocation Failure) [PSYoungGen: 270752K->61816K(279552K)] 495865K->331288K(978944K), 0.0113088 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.123+0800: 7.942: [GC (Allocation Failure) [PSYoungGen: 272248K->62732K(280576K)] 541720K->369565K(979968K), 0.0108744 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.185+0800: 8.004: [GC (Allocation Failure) [PSYoungGen: 274700K->61400K(280576K)] 581533K->412316K(979968K), 0.0112464 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.270+0800: 8.089: [GC (Allocation Failure) [PSYoungGen: 273368K->67575K(277504K)] 624284K->458288K(976896K), 0.0105852 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.346+0800: 8.164: [GC (Allocation Failure) [PSYoungGen: 277495K->58559K(279552K)] 668208K->493862K(978944K), 0.0111799 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.409+0800: 8.228: [GC (Allocation Failure) [PSYoungGen: 268479K->58108K(280064K)] 703782K->529888K(979456K), 0.0096611 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.471+0800: 8.289: [GC (Allocation Failure) [PSYoungGen: 269052K->59141K(280064K)] 740832K->572841K(979456K), 0.0109937 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.539+0800: 8.358: [GC (Allocation Failure) [PSYoungGen: 270085K->61881K(280576K)] 783785K->616887K(979968K), 0.0107680 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.625+0800: 8.444: [GC (Allocation Failure) [PSYoungGen: 273337K->66859K(278528K)] 828343K->660803K(977920K), 0.0112056 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.703+0800: 8.521: [GC (Allocation Failure) [PSYoungGen: 278315K->62347K(280064K)] 872259K->698802K(979456K), 0.0107513 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.770+0800: 8.588: [GC (Allocation Failure) [PSYoungGen: 272779K->56172K(279552K)] 909234K->737152K(978944K), 0.0106934 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.781+0800: 8.599: [Full GC (Ergonomics) [PSYoungGen: 56172K->0K(279552K)] [ParOldGen: 680980K->179190K(699392K)] 737152K->179190K(978944K), [Metaspace: 2707K->2707K(1056768K)], 0.0222281 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2020-10-27T20:54:24.856+0800: 8.674: [GC (Allocation Failure) [PSYoungGen: 210432K->58348K(280064K)] 389622K->237539K(979456K), 0.0063354 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.904+0800: 8.723: [GC (Allocation Failure) [PSYoungGen: 268780K->57985K(279552K)] 447971K->281182K(978944K), 0.0109958 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:24.980+0800: 8.799: [GC (Allocation Failure) [PSYoungGen: 268417K->64349K(279040K)] 491614K->328022K(978432K), 0.0110289 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.050+0800: 8.868: [GC (Allocation Failure) [PSYoungGen: 274269K->60583K(279552K)] 537942K->370853K(978944K), 0.0114530 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.115+0800: 8.934: [GC (Allocation Failure) [PSYoungGen: 270503K->68227K(276480K)] 580773K->417410K(975872K), 0.0117176 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.187+0800: 9.006: [GC (Allocation Failure) [PSYoungGen: 276099K->68651K(276992K)] 625282K->457154K(976384K), 0.0113920 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.246+0800: 9.064: [GC (Allocation Failure) [PSYoungGen: 276523K->61676K(277504K)] 665026K->493551K(976896K), 0.0113120 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.325+0800: 9.144: [GC (Allocation Failure) [PSYoungGen: 266988K->61147K(276992K)] 698863K->533630K(976384K), 0.0113513 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.385+0800: 9.204: [GC (Allocation Failure) [PSYoungGen: 266459K->58332K(278528K)] 738942K->570772K(977920K), 0.0104209 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.454+0800: 9.273: [GC (Allocation Failure) [PSYoungGen: 266203K->56084K(278528K)] 778642K->606770K(977920K), 0.0098942 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.539+0800: 9.358: [GC (Allocation Failure) [PSYoungGen: 263721K->54135K(277504K)] 814408K->641023K(976896K), 0.0101631 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.596+0800: 9.415: [GC (Allocation Failure) [PSYoungGen: 260228K->58732K(278016K)] 847116K->682912K(977408K), 0.0107717 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.661+0800: 9.480: [GC (Allocation Failure) [PSYoungGen: 265554K->61377K(279552K)] 889734K->725720K(978944K), 0.0116937 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.673+0800: 9.492: [Full GC (Ergonomics) [PSYoungGen: 61377K->0K(279552K)] [ParOldGen: 664342K->183117K(699392K)] 725720K->183117K(978944K), [Metaspace: 2707K->2707K(1056768K)], 0.0225563 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2020-10-27T20:54:25.773+0800: 9.591: [GC (Allocation Failure) [PSYoungGen: 209408K->66766K(276480K)] 392525K->249884K(975872K), 0.0071517 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.832+0800: 9.650: [GC (Allocation Failure) [PSYoungGen: 276174K->60421K(279040K)] 459292K->284111K(978432K), 0.0109354 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.889+0800: 9.707: [GC (Allocation Failure) [PSYoungGen: 268293K->64302K(278016K)] 491983K->327345K(977408K), 0.0104653 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:25.943+0800: 9.762: [GC (Allocation Failure) [PSYoungGen: 272174K->63253K(278528K)] 535217K->370157K(977920K), 0.0111124 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:26.002+0800: 9.821: [GC (Allocation Failure) [PSYoungGen: 271125K->61178K(278528K)] 578029K->413812K(977920K), 0.0155621 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:26.084+0800: 9.903: [GC (Allocation Failure) [PSYoungGen: 268520K->53311K(278528K)] 621154K->446660K(977920K), 0.0150959 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:26.173+0800: 9.991: [GC (Allocation Failure) [PSYoungGen: 262207K->66737K(275968K)] 655556K->495783K(975360K), 0.0103625 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-27T20:54:26.255+0800: 10.074: [GC (Allocation Failure) [PSYoungGen: 275633K->61392K(278528K)] 704679K->535381K(977920K), 0.0127781 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
Heap
 PSYoungGen      total 278528K, used 254536K [0x00000000eab00000, 0x0000000100000000, 0x0000000100000000)
  eden space 206848K, 93% used [0x00000000eab00000,0x00000000f679e060,0x00000000f7500000)
  from space 71680K, 85% used [0x00000000fba00000,0x00000000ff5f4078,0x0000000100000000)
  to   space 70656K, 0% used [0x00000000f7500000,0x00000000f7500000,0x00000000fba00000)
 ParOldGen       total 699392K, used 473989K [0x00000000c0000000, 0x00000000eab00000, 0x00000000eab00000)
  object space 699392K, 67% used [0x00000000c0000000,0x00000000dcee1578,0x00000000eab00000)
 Metaspace       used 2714K, capacity 4490K, committed 4864K, reserved 1056768K
  class space    used 291K, capacity 386K, committed 512K, reserved 1048576K
